name,phone,city,region,detailed_address,latitude,longitude
FamilyMart 全家三峽大德店,02-3501-2620,新北市,三峽區,大德路４８３號１樓,24.941536,121.376008
FamilyMart 全家三峽心湖店,02-3501-2534,新北市,三峽區,大學路１５１號１樓（心湖會館）,24.946284,121.374186
FamilyMart 全家三峽峇里店,02-2673-6076,新北市,三峽區,鳶山里中山路３０３號一樓,24.937505,121.362416
FamilyMart 全家三峽新介壽店,02-8676-6209,新北市,三峽區,介壽路三段１７６號１樓,24.93602,121.37013159
FamilyMart 全家三峽大勇店,02-2673-4590,新北市,三峽區,文化路２５４號１樓,24.931202,121.373001
FamilyMart 全家三峽大同店,02-8674-2229,新北市,三峽區,光明路１００之６號,24.936621,121.375602
FamilyMart 全家三峽國光店,02-3501-2046,新北市,三峽區,國光街４２號,24.939987,121.375861
FamilyMart 全家三峽國寧店,02-8672-1143,新北市,三峽區,國學街３１．３３號,24.938236,121.370618
FamilyMart 全家三峽恩主店,02-2671-4305,新北市,三峽區,復興路３７３、３７５號１樓,24.937176,121.373531
FamilyMart 全家三峽學勝店,02-8671-6146,新北市,三峽區,學勤路１６２號１樓,24.94570742,121.37335363
FamilyMart 全家樹林德園店,02-2680-7279,新北市,樹林區,八德街６００及６０２號,25.015644,121.418046
FamilyMart 全家樹林新三俊店,02-2676-1569,新北市,樹林區,三俊街１１２號,25.016544,121.408201
FamilyMart 全家樹林圳福店,02-2686-8521,新北市,樹林區,千歲街６１巷２號１樓,24.986277,121.414211
FamilyMart 全家樹林金安店,02-2687-5845,新北市,樹林區,大安路５８５號１樓,24.944974,121.382684
FamilyMart 全家樹林藝術店,02-2668-7483,新北市,樹林區,大雅路２８７號１樓,24.949962,121.378641
FamilyMart 全家樹林學誠店,02-3501-7864,新北市,樹林區,大義路１９６＆１９８號,24.991331,121.4221
FamilyMart 全家樹林新中店,02-2668-5755,新北市,樹林區,中山路三段１０７號及１０７－１號,25.012943,121.412623
FamilyMart 全家樹林新全球店,02-8686-2215,新北市,樹林區,中華路２９１號,24.981784,121.420585
FamilyMart 全家樹林太平店,02-8684-5773,新北市,樹林區,太元街５８號,24.987386,121.419976
FamilyMart 全家樹林日新店,02-2687-6139,新北市,樹林區,日新街５０號１樓,24.989219,121.420819
FamilyMart 全家樹林新育園店,02-2668-5274,新北市,樹林區,佳園路一段４５號,24.980973,121.424422
FamilyMart 全家樹林欣榮店,02-8685-7876,新北市,樹林區,東榮街１０７號１樓,24.977829,121.410326
FamilyMart 全家樹林東豐店,02-8684-9952,新北市,樹林區,東豐街５１號,25.00063,121.416234
FamilyMart 全家樹林武林店,02-2688-8778,新北市,樹林區,保安街二段１０９號,25.004202,121.413233
FamilyMart 全家樹林俊霖店,02-2676-5503,新北市,樹林區,俊英街１５５巷１號１樓,25.005665,121.427418
FamilyMart 全家樹林俊英店,02-2689-9787,新北市,樹林區,俊英街１１３號,25.018301,121.418475
FamilyMart 全家樹林車站店,02-2681-3492,新北市,樹林區,後站街８號,24.956141,121.388615
FamilyMart 全家樹林國凱店,02-8686-0727,新北市,樹林區,國凱街８２號,24.990988,121.426017
FamilyMart 全家樹林佳瑪店,02-2687-8166,新北市,樹林區,博愛街８９號１樓,24.984908,121.423325
FamilyMart 全家樹林復興店,02-2687-3547,新北市,樹林區,復興路２７２號，２７４號,24.999041,121.425209
FamilyMart 全家樹林學園店,02-3501-9721,新北市,樹林區,學成路６０１號１樓,24.948324,121.384045
FamilyMart 全家樹林龍興店,02-2688-9613,新北市,樹林區,龍興街１５號,24.991221,121.424806
FamilyMart 全家鶯歌行政店,02-2678-1963,新北市,鶯歌區,中正一路１５４號,24.957137,121.358182
FamilyMart 全家鶯歌車站店,02-8677-7836,新北市,鶯歌區,文化路６８號之１,24.969164,121.334417
FamilyMart 全家鶯歌永明店,02-2670-3617,新北市,鶯歌區,永明街７８號１樓,24.95572,121.343707
FamilyMart 全家鶯歌尖峰店,02-8677-4110,新北市,鶯歌區,尖山路１２６號１樓,24.953952,121.346144
FamilyMart 全家鶯歌國慶店,02-2677-6756,新北市,鶯歌區,建國路１２２號１樓,24.955117,121.35509
FamilyMart 全家鶯歌尖山店,02-2679-7270,新北市,鶯歌區,國中街１－３號,24.951592,121.342094
FamilyMart 全家三重力行店,02-2980-8615,新北市,三重區,力行路一段４０號,25.07198,121.481841
FamilyMart 全家三重三民店,02-2984-3629,新北市,三重區,三民街１１２號,25.068121,121.479007
FamilyMart 全家三重三安店,02-2981-9584,新北市,三重區,三和路三段４０號,25.073458,121.492097
FamilyMart 全家三重龍和店,02-2976-2428,新北市,三重區,三和路三段５９號,25.076841,121.486031
FamilyMart 全家三重銀和店,02-2287-0339,新北市,三重區,三和路四段３９４號１樓,25.069864,121.487541
FamilyMart 全家三重新三陽店,02-2971-8178,新北市,三重區,三陽路１３巷２號１樓,25.058752,121.483222
FamilyMart 全家三重富貴店,02-8287-6954,新北市,三重區,三賢街２０１號,25.061999,121.49538
FamilyMart 全家三重車勇店,02-2986-8439,新北市,三重區,大勇街１號１樓,25.066271,121.493451
FamilyMart 全家三重致學店,02-2986-9646,新北市,三重區,大智街１９７號１樓,25.065549,121.500477
FamilyMart 全家三重中央店,02-2974-4057,新北市,三重區,中央南路５１號１樓,25.063018,121.501377
FamilyMart 全家三重金勇店,02-2985-0689,新北市,三重區,中正北路３７８號１樓,25.056417,121.494065
FamilyMart 全家三重華泰店,02-2987-4587,新北市,三重區,中華路５３號１樓,25.061114,121.483338
FamilyMart 全家三重谷王店,02-2999-5146,新北市,三重區,五谷王北街１７１號１樓,25.081191,121.494424
FamilyMart 全家三重新五華店,02-2988-9750,新北市,三重區,五華街８３號１樓,25.08063,121.485602
FamilyMart 全家三重新仁義店,02-8985-9488,新北市,三重區,仁義街１６４號１樓,25.085526,121.494134
FamilyMart 全家三重通華店,02-8287-5919,新北市,三重區,仁義街３１７號,25.076087,121.50001
FamilyMart 全家三重大榮店,02-2976-1842,新北市,三重區,文化北路１５號１樓,25.061618,121.500258
FamilyMart 全家三重正義北店,02-2986-3442,新北市,三重區,正義北路２５３號１樓,25.068267,121.492489
FamilyMart 全家三重永安店,02-2857-9121,新北市,三重區,永安北路二段１１號１樓,25.077093,121.478996
FamilyMart 全家三重新永福店,02-2280-0071,新北市,三重區,永福街１２４號、１２６號１樓,25.04946,121.471884
FamilyMart 全家三重群光店,02-2999-9287,新北市,三重區,光復路二段６９號１樓,25.050666,121.488902
FamilyMart 全家三重成功店,02-2974-2342,新北市,三重區,福德里成功路１４５巷４５號４７號一樓,25.069177,121.489558
FamilyMart 全家三重自立店,02-2986-3917,新北市,三重區,自強路三段１５號１樓,25.075728,121.483984
FamilyMart 全家三重田心店,02-2984-4120,新北市,三重區,田心里忠孝路三段５０巷８２號一樓,25.067712,121.498042
FamilyMart 全家三重新光榮店,02-2976-7953,新北市,三重區,長興街５７號１樓,25.05892773,121.48687773
FamilyMart 全家三重九陽店,02-2984-5805,新北市,三重區,重陽路二段３０號１樓,25.065315,121.491398
FamilyMart 全家三重新陽店,02-2986-3297,新北市,三重區,重陽路三段１３２號,25.070289,121.492033
FamilyMart 全家三重天台店,02-2974-4755,新北市,三重區,重新路二段７８號,25.060109,121.492107
FamilyMart 全家三重重光店,02-2974-6074,新北市,三重區,重新路三段１７６號１樓,25.046149,121.467362
FamilyMart 全家三重中興店,02-2999-2889,新北市,三重區,重新路五段５９５，５９７號,25.055587,121.48612
FamilyMart 全家三重新運店,02-2987-9457,新北市,三重區,捷運路１９巷６弄２０號１樓,25.067393,121.477141
FamilyMart 全家三重頂崁店,02-2980-9001,新北市,三重區,博愛里２２鄰頂崁街２１０巷３１號１樓,25.085295,121.484881
FamilyMart 全家三重集美店,02-2974-2761,新北市,三重區,集美街１４９號１樓,25.053771,121.488804
FamilyMart 全家三重重運店,02-2974-2683,新北市,三重區,集美街４９號１樓,25.060892,121.490811
FamilyMart 全家三重溪尾店,02-2286-7450,新北市,三重區,溪尾街１６０號１樓,25.077631,121.490478
FamilyMart 全家三重過圳店,02-2986-8554,新北市,三重區,過圳街３號１樓,25.06351,121.502806
FamilyMart 全家三重興德店,02-8512-4015,新北市,三重區,興德路１２３號,25.074173,121.501744
FamilyMart 全家三重龍美店,02-2978-5611,新北市,三重區,龍濱路１２０號１樓,25.072557,121.501324
FamilyMart 全家新莊八德店,02-2201-4759,新北市,新莊區,八德街１５巷２號，１７號,25.020263,121.423837
FamilyMart 全家新莊副都店,02-8521-8124,新北市,新莊區,中央路４３７號１樓,25.058923,121.448843
FamilyMart 全家新莊中悅店,02-8521-5084,新北市,新莊區,中平路４００號１樓,25.051394,121.444822
FamilyMart 全家新莊忠承店,02-2990-6231,新北市,新莊區,中平路３７７巷２號１樓,25.048392,121.44546
FamilyMart 全家新莊狀元店,02-2998-4996,新北市,新莊區,中平路２６８號,25.044461,121.44484
FamilyMart 全家新莊安和店,02-2903-6055,新北市,新莊區,中正路８２９巷２２弄１號,25.034471,121.445249
FamilyMart 全家新莊龍鳳店,02-2901-7635,新北市,新莊區,中正路７２９號,25.02194,121.412223
FamilyMart 全家新莊新建店,02-2901-3769,新北市,新莊區,中正路新建巷４０號１樓,25.035461,121.449793
FamilyMart 全家新莊中環店,02-2990-6924,新北市,新莊區,中和街１５５巷２號１樓＋２樓部分,25.043562,121.448123
FamilyMart 全家新莊新中信店,02-8992-7949,新北市,新莊區,中信街４１號１樓,25.054633,121.463918
FamilyMart 全家新莊中原店,02-8992-0047,新北市,新莊區,中原路２９７號,25.054244,121.458108
FamilyMart 全家新莊新和港店,02-2993-8945,新北市,新莊區,中港一街１４３號,25.040356,121.455333
FamilyMart 全家新莊中美店,02-2279-6927,新北市,新莊區,中港路４１３＆４１５號１樓,25.036709,121.452151
FamilyMart 全家新莊華運店,02-8992-1279,新北市,新莊區,中華路一段６７號１樓＋地下室,25.045269,121.453491
FamilyMart 全家新莊中榮店,02-2998-3442,新北市,新莊區,中榮街８４號,25.066227,121.459812
FamilyMart 全家新莊五工店,02-2298-8045,新北市,新莊區,五工路７０號１樓＋Ｂ１,25.065361,121.457525
FamilyMart 全家新莊泰園店,02-2975-7564,新北市,新莊區,公園一路１０３號１樓,25.057443,121.465638
FamilyMart 全家新莊福成店,02-2994-8672,新北市,新莊區,化成路５５２號１樓及地下室,25.059739,121.462614
FamilyMart 全家新莊新雙鳳店,02-2901-1246,新北市,新莊區,天祥街２號,25.028898,121.416832
FamilyMart 全家新莊天祥店,02-2901-3468,新北市,新莊區,天祥街２９號１樓,25.022183,121.422718
FamilyMart 全家新莊德祐店,02-2208-3680,新北市,新莊區,四維路１５０巷９號１樓,25.019704,121.428379
FamilyMart 全家新莊民和店,02-2204-9299,新北市,新莊區,民安西路２４７號１樓,25.011175,121.427536
FamilyMart 全家新莊光明店,02-2206-2208,新北市,新莊區,民安西路１９２號１樓,25.022414,121.428851
FamilyMart 全家新莊立信店,02-2998-2115,新北市,新莊區,立信一街１２號,25.048182,121.453296
FamilyMart 全家新莊自強店,02-8991-6578,新北市,新莊區,自強街２號,25.012805,121.427653
FamilyMart 全家新莊盛寧店,02-2203-0264,新北市,新莊區,西盛街１５１號１樓,25.016466,121.427987
FamilyMart 全家新莊昌平店,02-2990-6374,新北市,新莊區,昌平街５０號,25.05003,121.454936
FamilyMart 全家新莊新明中店,02-2998-5116,新北市,新莊區,明中街１８號１樓,25.029141,121.420008
FamilyMart 全家新莊建中店,02-2277-9137,新北市,新莊區,建中街１１８號、１２０號、１２２號,25.025033,121.427554
FamilyMart 全家新莊建興店,02-2201-5482,新北市,新莊區,建安街１８號１樓,25.030748,121.434402
FamilyMart 全家新莊學輔店,02-2901-8239,新北市,新莊區,建國一路２號,25.039558,121.449688
FamilyMart 全家新莊新建明店,02-2204-8981,新北市,新莊區,後港一路４８號１樓,25.043258,121.459594
FamilyMart 全家新莊宏匯店,02-8521-3845,新北市,新莊區,思源路５５５號１樓,25.059883,121.459557
FamilyMart 全家新莊超級店,02-2204-5567,新北市,新莊區,莊崑路２５號１樓,25.024102,121.424269
FamilyMart 全家新莊景德店,02-2206-4530,新北市,新莊區,景德路３８２號,25.030111,121.41367
FamilyMart 全家新莊城邦店,02-8521-6513,新北市,新莊區,新北大道三段７號１樓,25.032208,121.449626
FamilyMart 全家新莊金泰店,02-2990-2069,新北市,新莊區,新泰路３０５巷１號１樓,25.037271,121.44783
FamilyMart 全家新莊新立店,02-2992-2460,新北市,新莊區,新泰路２２５巷１號１樓,25.03359,121.450128
FamilyMart 全家新莊海山店,02-2204-2064,新北市,新莊區,新莊路７４１號１樓,25.012428,121.432452
FamilyMart 全家新莊新樹店,02-2207-5970,新北市,新莊區,新樹路６１３號１樓,25.034424,121.448557
FamilyMart 全家新莊萬安店,02-2203-7583,新北市,新莊區,萬安街８０號,25.023346,121.418386
FamilyMart 全家新莊福美店,02-8521-6435,新北市,新莊區,福美街１２６號１樓,25.050029,121.458088
FamilyMart 全家新莊仁義店,02-2996-2848,新北市,新莊區,福壽街３８號１Ｆ,25.051684,121.457735
FamilyMart 全家新莊福樂店,02-8992-3468,新北市,新莊區,福樂街３０號１樓,25.022597,121.414656
FamilyMart 全家新莊金豐店,02-2206-9828,新北市,新莊區,豐年街６６號１樓,25.000394,121.432361
FamilyMart 全家新莊祥鳳店,02-2902-2674,新北市,新莊區,雙鳳路１０６號,25.028144,121.413109
FamilyMart 全家泰山白金店,02-2297-9409,新北市,泰山區,仁愛路１０８號１樓,25.0538853,121.43286101
FamilyMart 全家泰山新民權店,02-8531-3299,新北市,泰山區,民權街３３號１樓,25.057806,121.430663
FamilyMart 全家泰山明豐店,02-2904-8829,新北市,泰山區,明志路二段３８３號１樓,25.04810542,121.42703663
FamilyMart 全家泰山新義學店,02-2909-7397,新北市,泰山區,明志路二段５３號１樓,25.039171,121.42425
FamilyMart 全家泰山明日城店,02-2297-2309,新北市,泰山區,信華一街３５號１樓,25.045297,121.413369
FamilyMart 全家泰山新泰林店,02-2900-0777,新北市,泰山區,泰林路二段１０７號１樓,25.063967,121.42414
FamilyMart 全家泰山黎明店,02-2297-9445,新北市,泰山區,泰林路二段５７５號、５７７號１樓,25.063843,121.42865
FamilyMart 全家泰山新貴子店,02-2903-6660,新北市,泰山區,貴子路３８號１樓,25.039455,121.431059
FamilyMart 全家林口洪福店,02-2606-1202,新北市,林口區,下福里１１鄰１４７號之１,25.077141,121.400334
FamilyMart 全家林口麗林店,02-2602-4790,新北市,林口區,中山路５２２號１樓,25.081681,121.380987
FamilyMart 全家林口中正店,02-2601-5562,新北市,林口區,中正路２６６號,25.077419,121.395494
FamilyMart 全家林口中菁店,02-2601-2057,新北市,林口區,新北巿林口區中正路２０１號１樓,25.076291,121.392626
FamilyMart 全家林口新高中店,02-8601-2624,新北市,林口區,仁愛路二段１５６號１樓,25.075792,121.37633
FamilyMart 全家林口文園店,02-2609-0261,新北市,林口區,公園路１７８號１樓,25.073285,121.37736
FamilyMart 全家林口樂活店,02-2608-9613,新北市,林口區,文化二路１段２６９號１樓,25.068957,121.366055
FamilyMart 全家林口隆林店,02-2602-2405,新北市,林口區,文化二路二段９０．９２號,25.076114,121.370031
FamilyMart 全家林口幸福店,02-2609-8325,新北市,林口區,文化三路一段３５號１樓,25.06879,121.361485
FamilyMart 全家林口影城店,02-2609-0534,新北市,林口區,文化三路一段４０６號１樓,25.070762,121.362469
FamilyMart 全家林口采都店,02-2600-5775,新北市,林口區,民族路８６號１樓,25.073343165817434,121.36338534589386
FamilyMart 全家林口忠孝店,02-2608-5421,新北市,林口區,忠孝路６０１號,25.081692,121.388479
FamilyMart 全家林口文義店,02-2609-0866,新北市,林口區,湖南里信義路２８９號,25.075255,121.35944
FamilyMart 全家林口醒吾店,02-2603-1858,新北市,林口區,東林村粉寮路１段６６號１樓,25.071148,121.37616
FamilyMart 全家蘆洲恆德店,02-8281-4638,新北市,蘆洲區,三民路２６巷２２號，２４號,25.09221081,121.46415039
FamilyMart 全家蘆洲徐匯店,02-8281-1345,新北市,蘆洲區,中山一路２５號１樓,25.080484,121.480444
FamilyMart 全家蘆洲中央店,02-8285-0698,新北市,蘆洲區,仁復里５鄰中央路５６號,25.084824,121.467404
FamilyMart 全家蘆洲保正店,02-8281-1438,新北市,蘆洲區,中正路１８１－１號部份及２樓全部,25.083469,121.461455
FamilyMart 全家蘆洲新福原店,02-2289-2264,新北市,蘆洲區,中原路７０號,25.082737,121.462399
FamilyMart 全家蘆洲興賢店,02-8286-6445,新北市,蘆洲區,中興街６０號１樓,25.093851,121.471273
FamilyMart 全家蘆洲新民生店,02-2285-2487,新北市,蘆洲區,民生街１２３號１樓,25.089231,121.468189
FamilyMart 全家蘆洲仁德店,02-8281-2279,新北市,蘆洲區,民族路７４號１樓,25.086752,121.479882
FamilyMart 全家蘆洲民華店,02-8283-1441,新北市,蘆洲區,民族路４２２巷８２弄１４，１６號,25.092044,121.472509
FamilyMart 全家蘆洲名族店,02-8285-2406,新北市,蘆洲區,民族路２５１號１樓,25.09052,121.469617
FamilyMart 全家蘆洲義興店,02-2848-4834,新北市,蘆洲區,民義街６８巷２、６號１樓,25.088129,121.471654
FamilyMart 全家蘆洲新鷺江店,02-8285-1197,新北市,蘆洲區,民權路３５號１樓,25.087259,121.475124
FamilyMart 全家蘆洲永萍店,02-2848-1736,新北市,蘆洲區,永平街３２巷１７號１樓,25.088734,121.455888
FamilyMart 全家蘆洲永樂店,02-2847-0014,新北市,蘆洲區,永樂街３８巷５７弄１號１Ｆ,25.082578,121.466238
FamilyMart 全家蘆洲金華店,02-2282-7493,新北市,蘆洲區,光華路１５０巷３８號１樓,25.081537,121.47281
FamilyMart 全家蘆洲中華店,02-8281-4768,新北市,蘆洲區,和平路１２２，１２４號,25.086218,121.457617
FamilyMart 全家蘆洲長興店,02-2848-1192,新北市,蘆洲區,長安街１６８號１樓,25.078957,121.464113
FamilyMart 全家蘆洲新安店,02-8286-8249,新北市,蘆洲區,長安街３０１號１樓,25.07995466,121.46264652
FamilyMart 全家蘆洲正榮店,02-8286-3084,新北市,蘆洲區,長榮路２０９號１樓,25.091204,121.462759
FamilyMart 全家蘆洲信義店,02-8285-4161,新北市,蘆洲區,信義路２２０號１樓,25.087752,121.477153
FamilyMart 全家蘆洲復興店,02-8285-2663,新北市,蘆洲區,復興路１１號１樓,25.083565,121.481622
FamilyMart 全家五股新工商店,02-2295-2430,新北市,五股區,工商路８７號１樓,25.073849,121.464912
FamilyMart 全家五股五權店,02-2298-4246,新北市,五股區,五工五路３４號,25.090093,121.433059
FamilyMart 全家五股五福店,02-8295-7618,新北市,五股區,五福里五福路２４號,25.072915,121.467494
FamilyMart 全家五股新五義店,02-2293-9726,新北市,五股區,民義路一段１０９號１樓,25.096597,121.420782
FamilyMart 全家五股水碓店,02-2297-7124,新北市,五股區,成泰路一段７巷２１號、２３號１樓,25.080029,121.43623
FamilyMart 全家五股成泰店,02-2293-1703,新北市,五股區,成泰路三段５７７巷１３８號１樓,25.106625,121.453342
FamilyMart 全家五股自強店,02-8292-1942,新北市,五股區,自強路７４號１樓,25.070388,121.431995
FamilyMart 全家五股御雲店,02-2293-1757,新北市,五股區,西雲路２號１樓,25.095661,121.44795
FamilyMart 全家五股芳洲店,02-2295-3094,新北市,五股區,芳洲一路３８號１樓＆２樓,25.10121,121.450866
FamilyMart 全家五股御成店,02-2295-1046,新北市,五股區,御成路７５號１樓,25.06954,121.42986
FamilyMart 全家五股新五店,02-2295-3177,新北市,五股區,新五路三段２５號１樓部份,25.089362,121.446824
FamilyMart 全家八里龍王店,02-2610-1008,新北市,八里區,中山路一段１３１號１樓,25.151064,121.404819
FamilyMart 全家八里中華店,02-8630-3476,新北市,八里區,中華路二段４６８號１樓,25.14859,121.403825
FamilyMart 全家八里廖添丁店,02-2610-1005,新北市,八里區,中華路３段１７號１樓,25.145779,121.397707
FamilyMart 全家八里船頭店,02-8630-4308,新北市,八里區,渡船頭街１號,25.128549,121.451927
FamilyMart 全家淡水興忠店,02-2626-3386,新北市,淡水區,水碓里１１鄰大忠街４３號１樓,25.17818781,121.44326323
FamilyMart 全家淡水中山店,02-2629-5520,新北市,淡水區,中山北路一段１０２號１樓,25.18510485,121.44528326
FamilyMart 全家淡水市鎮店,02-2623-6102,新北市,淡水區,中山北路二段１８５號１樓,25.16214063,121.45292393
FamilyMart 全家淡水紅林店,02-2809-2016,新北市,淡水區,八勢里中正東路二段６９號１樓,25.15634356,121.459339
FamilyMart 全家淡水登峰店,02-2808-5461,新北市,淡水區,中正東路二段２７號２樓,25.17032875,121.43931645
FamilyMart 全家淡水成功店,02-2623-6052,新北市,淡水區,中正路５７號,25.16823193,121.44555426
FamilyMart 全家淡水淡海店,02-2805-0241,新北市,淡水區,中正路一段６２巷２號,25.17174194,121.44737049
FamilyMart 全家淡水源德店,02-2626-4758,新北市,淡水區,水源街一段１號,25.17701004,121.45217177
FamilyMart 全家淡水五虎崗店,02-2622-4612,新北市,淡水區,水源街二段８６號１樓,25.1778933,121.44868351
FamilyMart 全家淡水新旭店,02-2625-3827,新北市,淡水區,北新路１６９巷３５號１樓,25.1773936,121.4490856
FamilyMart 全家淡水天元店,02-2383-1985,新北市,淡水區,北新路二段１５０號,25.13882325,121.46507868
FamilyMart 全家淡水竹圍店,02-2809-9936,新北市,淡水區,民生路５８號,25.13592828,121.46176857
FamilyMart 全家淡水加州店,02-8809-3432,新北市,淡水區,民權路１９號,25.12814879,121.46284049
FamilyMart 全家淡水埔嵿店,02-2808-7606,新北市,淡水區,自強路１５６號１樓,25.18136425,121.42100471
FamilyMart 全家淡水沙崙店,02-2805-0829,新北市,淡水區,沙崙里沙崙路１４９號,25.188476,121.430169
FamilyMart 全家淡水海樂地店,02-2805-5711,新北市,淡水區,沙崙路二段７７７號,25.17382869,121.44709907
FamilyMart 全家淡水大學店,02-2622-6380,新北市,淡水區,英專路１５１號,25.17305169,121.43858296
FamilyMart 全家淡江中學一店,02-2621-9750,新北市,淡水區,真理街２６號（綜合大樓二樓）,25.17505998,121.43583052
FamilyMart 全家淡水摩洛哥店,02-8626-8106,新北市,淡水區,淡金路３８巷７０號,25.17985698,121.45425002
FamilyMart 全家淡水新崙店,02-2805-3641,新北市,淡水區,淡海路７６號１樓,25.17027309,121.4446232
FamilyMart 全家淡水淡水店,02-2623-7472,新北市,淡水區,博愛街１４號,25.18697855,121.43116301
FamilyMart 全家淡水海都二店,02-2625-6142,新北市,淡水區,新市三路二段２７９號,25.19616442,121.43863863
FamilyMart 全家淡水新頂店,02-2805-9891,新北市,淡水區,新市五路２段３號１樓,25.197772,121.437444
FamilyMart 全家淡水新園店,02-2621-8918,新北市,淡水區,新民街７８號,25.17904323,121.4367261
FamilyMart 全家淡水新盛店,02-2629-3924,新北市,淡水區,新民街１２２號,25.17480851,121.44053565
FamilyMart 全家淡水新摩天店,02-2625-5587,新北市,淡水區,新春街１８４號,25.18097242,121.43626898
FamilyMart 全家淡水新春店,02-2620-0131,新北市,淡水區,新春街９５之７號１樓,25.18015532,121.44183523
FamilyMart 全家淡水凱旋店,02-2623-9952,新北市,淡水區,義山路一段２１６號,25.17125442,121.45131164
FamilyMart 全家淡水麗景店,02-2625-2260,新北市,淡水區,學府路３０號１樓,25.17257991,121.45221025
FamilyMart 全家淡水濱海店,02-2622-8293,新北市,淡水區,濱海路一段３０８號,25.19158709,121.43461926
FamilyMart 全家三芝如意店,02-2636-8526,新北市,三芝區,中山路一段７５號,25.2586759,121.50204412
FamilyMart 全家白沙灣店,02-2638-3925,新北市,石門區,德茂里下員坑３０號之８,25.29207533,121.5680496
