Okmart 龜山明基門市,03-263-0779,桃園市,龜山區,建國東路29號2樓,,
Okmart 龜山山鶯店,03-263-1588,桃園市,龜山區,山鶯路200號,,
Okmart 佳世達門市,03-263-1702,桃園市,龜山區,山鶯路157號2樓,,
Okmart 龜山貿商店,03-263-1513,桃園市,龜山區,中興路166-5號1樓,,
Okmart 欣興山鶯門市,03-263-0116,桃園市,龜山區,山鶯路175號1樓(電子廠),,
Okmart 龜山神準門市,03-263-9475,桃園市,龜山區,復興三路500號B1,,
Okmart 龜山晶碩門市,03-263-0420,桃園市,龜山區,興業街5號B1(晶碩光學內),,
Okmart 龜山樂生門市,03-263-9065,桃園市,龜山區,萬壽路１段50巷2號,,
Okmart 華亞穩懋門市,03-263-4659,桃園市,龜山區,華亞二路358號2樓,,
Okmart 陸戰先鋒門市,03-263-0408,桃園市,龜山區,新興街350號,,
Okmart 桃園高城店,03-263-1448,桃園市,八德區,高城路72號,,
Okmart 大湳大安店,03-263-1528,桃園市,八德區,和平路530/532號,,
Okmart 八德瑞豐店,03-263-1535,桃園市,八德區,介壽路２段935號,,
Okmart 八德大宏店,03-263-1262,桃園市,八德區,桃德路125/123號1樓,,
Okmart 八德長和店,03-263-1830,桃園市,八德區,和平路670號1樓,,
Okmart 永豐高中門市,03-263-0473,桃園市,八德區,永豐路609號,,
Okmart 八德興豐店,03-263-0664,桃園市,八德區,興豐路572、574號,,
Okmart 八德桃福店,03-263-0704,桃園市,八德區,桃德路382號,,
Okmart 國防大學門市,03-263-9816,桃園市,八德區,興豐路1000號,,
Okmart 員樹林店,03-263-1495,桃園市,大溪區,員林路2段409、411號1樓,,
Okmart 大溪得勝店,03-263-1518,桃園市,大溪區,得勝路1號,,
Okmart 大溪中華店,03-263-1522,桃園市,大溪區,信義路158號,,
Okmart 大溪員林店,03-263-1566,桃園市,大溪區,員林路２段414號,,
Okmart 大溪康莊店,03-263-1625,桃園市,大溪區,康莊路30號,,
Okmart 至善高中門市,03-263-0300,桃園市,大溪區,康莊路645號1樓,,
Okmart 大溪物流門市,03-263-0197,桃園市,大溪區,新光東路63巷88號1樓,,
Okmart 大溪高中門市,03-263-1918,桃園市,大溪區,康莊路641號,,
Okmart 桃園角板山店,03-263-1527,桃園市,復興區,中正路93、95號1樓,,
Okmart 大園三和店,03-263-0125,桃園市,大園區,拔子林9-9號1樓,,
Okmart 桃園果林店,03-263-1509,桃園市,大園區,菓林路191-193號,,
Okmart 大園長榮門市,03-263-9328,桃園市,大園區,航勤北路8-1號3樓,,
Okmart 大園三民店,03-263-1617,桃園市,大園區,三民路２段95、97號1樓,,
Okmart 大園尖山店,03-263-1631,桃園市,大園區,中山南路１段82、84號1樓,,
Okmart 大園高中門市,03-263-4653,桃園市,大園區,大成路２段8號1樓(大園國際高中),,
Okmart 長榮物流門市,03-263-0206,桃園市,大園區,建國路100號1樓,,
Okmart 蘆竹山林店,03-263-1621,桃園市,蘆竹區,山林路２段391／393／395號,,
Okmart 蘆竹海山店,03-263-1637,桃園市,蘆竹區,海山路１段232號1樓,,
Okmart 南崁高中門市,03-263-1455,桃園市,蘆竹區,仁愛路２段１號,,
