Okmart 中科管理局門市,04-3609-0733,台中市,西屯區,中科路6號,,
Okmart 台中黎明店,04-3609-0641,台中市,南屯區,黎明路２段510號,,
Okmart 台中永順店,04-3609-1137,台中市,南屯區,黎明路１段812之10號,,
Okmart 台中太平店,04-3609-3009,台中市,太平區,太平路227號,,
Okmart 台中坪林店,04-3609-3026,台中市,太平區,中山路３段2之1號1.2樓,,
Okmart 太平興隆店,04-3609-3037,台中市,太平區,光興路1428、1430號一樓,,
Okmart 太平光興店,04-3609-3038,台中市,太平區,光興路720號,,
Okmart 太平宜昌店,04-3609-3041,台中市,太平區,宜昌路126、128、130號1樓,,
Okmart 台中東平店,04-3609-3622,台中市,太平區,東平路620號1樓,,
Okmart 台中永成店,04-3609-3582,台中市,太平區,成功東路153號1+2樓,,
Okmart 台中宜欣店,04-3609-5391,台中市,太平區,宜欣路61號1樓,,
Okmart 大里光正店,04-3609-1287,台中市,大里區,光正路116號1樓,,
Okmart 大里大元店,04-3609-3811,台中市,大里區,中興路２段92號1樓,,
Okmart 竹坑營區門市,04-3609-1181,台中市,大里區,健民路86號,,
Okmart 烏日成功店,04-3609-1877,台中市,烏日區,中山路三段500號,,
Okmart 成功嶺一門市,04-3609-0216,台中市,烏日區,中山路3段502號(國軍188營站本部1樓營舍OK超商),,
Okmart 成功嶺二門市,04-3609-0605,台中市,烏日區,中山路３段502號(302旅心衛中心左側營舍OK超商),,
Okmart 豐原萬年店,04-3609-9322,台中市,豐原區,萬年路43號,,
Okmart 豐原監理站門市,04-3609-1117,台中市,豐原區,豐東路120號1樓,,
Okmart 后里三豐店,04-3609-3028,台中市,后里區,公安路１段1號、3號1樓,,
Okmart 潭子圓通店,04-3609-3006,台中市,潭子區,圓通南路258號1.2樓,,
Okmart 潭子卓越店,04-3609-1593,台中市,潭子區,中山路１段316號1樓,,
Okmart 大雅文化店,04-3609-3008,台中市,大雅區,文化路1之1號,,
Okmart 大雅和平店,04-3609-3020,台中市,大雅區,中清路４段892號1樓,,
Okmart 中科實中門市,04-3609-1379,台中市,大雅區,平和路227號,,
Okmart 清泉崗南大門市,04-3609-3152,台中市,大雅區,信義路97號(清泉崗營區),,
Okmart 神岡中正店,04-3609-3012,台中市,神岡區,神岡路122號1樓,,
Okmart 神崗和睦店,04-3609-3013,台中市,神岡區,和睦路１段462號一樓,,
Okmart 神岡三民店,04-3609-3018,台中市,神岡區,三民路495號,,
Okmart 神岡民德店,04-3609-3025,台中市,神岡區,中山路454號,,
Okmart 神岡砲指部門市,04-3609-9133,台中市,神岡區,神清路163號,,
Okmart 大肚遊園店,04-3609-1842,台中市,大肚區,遊園路２段129、131號,,
Okmart 臺中區監理所門市,04-3609-5709,台中市,大肚區,遊園路１段2號,,
Okmart 沙鹿公明店,04-3609-1280,台中市,沙鹿區,忠貞路202、204號,,
Okmart 靜宜蓋夏門市,04-3609-5860,台中市,沙鹿區,臺灣大道７段200號(蓋夏圖書館B1大樓),,
Okmart 沙鹿台鐵門市,04-3609-1636,台中市,沙鹿區,中正街94號(3樓候車大廳空間),,
Okmart 龍井新東店,04-3609-3031,台中市,龍井區,新興路80號,,
Okmart 清水遠六店,04-3609-9095,台中市,清水區,港都三路110號,,
Okmart 大甲高中店,04-3609-5569,台中市,大甲區,順天路2號1樓,,
Okmart 大甲和平店,04-3609-3387,台中市,大甲區,和平路194號1樓,,
Okmart 大甲興安店,04-3609-5503,台中市,大甲區,興安路102號、新政路411號,,
Okmart 大安松雅店,04-3609-0737,台中市,大安區,大安港路606、608號,,
